ao_concept_id,synset_id,arabic_words,has_hypernym
41908,awn3-15320006-u,سَمَاعِيٌّ,False
41909,awn3-15320007-u,سَمَاحَةٌ,False
41910,awn3-15320008-u,السِّمْسِمة,True
41919,awn3-15320009-u,السَّواء,True
41920,awn3-15320010-u,سَواد الوجه في الدَّارَيْن,True
41921,awn3-15320011-u,سَوْمٌ,True
41922,awn3-15320012-u,السُّور في القضيّة,True
41923,awn3-15320013-u,شَاهِدٌ1,False
41924,awn3-15320014-u,شَاهِدٌ1,True
41926,awn3-15320015-u,الشّاذّ من الحَديث,True
41927,awn3-15320016-u,شُبْهَةٌ,True
41928,awn3-15320017-u,الشُّبْهة في الفعل,True
41930,awn3-15320018-u,شُبهة الملك,True
41931,awn3-15320019-u,شُبهة العَمد في القتل,True
41936,awn3-15320020-u,الشَّرْطيّة,True
41938,awn3-15320021-u,شركة الملك,True
41939,awn3-15320022-u,شركة العَقْد,True
41940,awn3-15320023-u,شركة الصَّنائِع والتقبُّل,True
41941,awn3-15320024-u,شركة المفاوضة,True
41942,awn3-15320025-u,شركة العَنان,True
41943,awn3-15320026-u,شركة الوجوه,True
41947,awn3-15320027-u,الشَّرّ,False
41948,awn3-15320028-u,شَرِيْعَةٌ,True
41949,awn3-15320029-u,شَطْحٌ,True
41950,awn3-15320030-u,شَطْرٌ,True
41954,awn3-15320031-u,شُعَيْبِيَّةٌ,True
41955,awn3-15320032-u,شُفْعَةٌ,True
41956,awn3-15320033-u,شَفَاعَةٌ,True
41957,awn3-15320034-u,شَفْعَةٌ,True
41958,awn3-15320035-u,شِفَاءٌ,True
41960,awn3-15320036-u,الشُّكر اللغوي,True
41961,awn3-15320037-u,الشُّكر العُرفيّ,True
41964,awn3-15320038-u,شَكُورٌ,False
41965,awn3-15320039-u,الشَّمُّ,True
41968,awn3-15320040-u,شواهد الحقّ,True
41969,awn3-15320041-u,شَهِيدٌ1,False
41970,awn3-15320042-u,شَهَادَةٌ,True
41971,awn3-15320043-u,شُهُودٌ,True
41973,awn3-15320044-u,شَهَامَةٌ,False
41974,awn3-15320045-u,شَيْطَنَةٌ,False
41975,awn3-15320046-u,شِيعَةٌ,True
41976,awn3-15320047-u,الشِّيبانِيّة,True
41979,awn3-15320048-u,الصّالح,False
41980,awn3-15320049-u,صَاعِقَةٌ,True
41981,awn3-15320050-u,صَاْلِحِيَّةٌ,True
41984,awn3-15320051-u,صَحْوٌ,True
41988,awn3-15320052-u,الصَّحيح من الحديث,True
41989,awn3-15320053-u,الصّحابيّ,True
41997,awn3-15320054-u,صَرِيحٌ,False
41998,awn3-15320055-u,الصّعق,True
42000,awn3-15320056-u,الصّفة المشبّهة,True
42001,awn3-15320057-u,الصّفات الذاتيّة,False
42003,awn3-15320058-u,الصّفات الفعليّة,False
42004,awn3-15320059-u,الصّفات الجماليّة,False
42005,awn3-15320060-u,الصّفات الجلاليّة,False
42009,awn3-15320061-u,صَفاء الذِّهن,False
42016,awn3-15320062-u,صَلْمٌ,True
42017,awn3-15320063-u,الصّلْتية,True
42019,awn3-15320064-u,صَنعة التسميط,True
42024,awn3-15320065-u,صورة الشيء,True
42025,awn3-15320066-u,الصّورة الجِسميّة,False
42026,awn3-15320067-u,الصّورة الجِسميّة,False
42027,awn3-15320068-u,الصورة النّوعيّة,True
42030,awn3-15320069-u,صَيْدٌ,False
42031,awn3-15320070-u,ضَالٌّ,False
42035,awn3-15320071-u,ضُحَكَةٌ|ضُحْكَةٌ,False
42036,awn3-15320072-u,الضِّدّان,False
42037,awn3-15320073-u,الضّرب في العَروض,True
42038,awn3-15320074-u,الضّرب في العَدد,True
42039,awn3-15320075-u,الضّروريّة المُطلَقة,True
42042,awn3-15320076-u,ضعف التأليف,False
42043,awn3-15320077-u,الضعيف من الحديث,True
42045,awn3-15320078-u,الضمار,False
42051,awn3-15320079-u,ضِيَاءٌ,True
42052,awn3-15320080-u,طَاهِرٌ,False
42053,awn3-15320081-u,طاهر الظاهر,False
42054,awn3-15320082-u,طاهر الباطن,False
42055,awn3-15320083-u,طاهر السِّرّ,False
42056,awn3-15320084-u,طاهر السِّرّ والعلانيّة,False
42057,awn3-15320085-u,طَاعَةٌ,False
42058,awn3-15320086-u,الطبّ الرّوحانيّ,True
42059,awn3-15320087-u,الطبيب الرّوحانيّ,True
42064,awn3-15320088-u,الطريق اللميّ,True
42065,awn3-15320089-u,الطريق الأنّيّ,True
42069,awn3-15320090-u,طُغْيَانٌ,True
42070,awn3-15320091-u,طَلَاقٌ,True
42071,awn3-15320092-u,طَلَاقٌ,True
42072,awn3-15320093-u,طلاق البدعة,True
42073,awn3-15320094-u,طلاق السُّنّة,True
42074,awn3-15320095-u,طلاق الأحسن,True
42076,awn3-15320096-u,طَمْسٌ,True
42077,awn3-15320097-u,الطّوالِع,True
42080,awn3-15320098-u,الطّيّ,True
42082,awn3-15320099-u,ظاهر العلم,True
42083,awn3-15320100-u,ظاهر الوجود,True
42084,awn3-15320101-u,ظاهر الممكنات,True
42085,awn3-15320102-u,ظَرْفِيَّةٌ,True
42086,awn3-15320103-u,الظّرف اللّغْو,False
42087,awn3-15320104-u,الظّرف المستقرّ,False
42093,awn3-15320105-u,ظلّ الإله,False
42095,awn3-15320106-u,الظّنّ,True
42096,awn3-15320107-u,ظِهَارٌ,True
42097,awn3-15320108-u,العارض للشيء,True
42101,awn3-15320109-u,عَامِلٌ2,True
42102,awn3-15320110-u,العامل القِياسيّ,True
42103,awn3-15320111-u,العامل السماعيّ,True
42104,awn3-15320112-u,العامل المعنوي,True
42105,awn3-15320113-u,العاشر,True
42106,awn3-15320114-u,العاريَّة,True
42107,awn3-15320115-u,العاقلة,False
42109,awn3-15320116-u,العاذريّة,True
42112,awn3-15320117-u,عبارة النصّ,True
42113,awn3-15320118-u,العَبَث,True
42114,awn3-15320119-u,عَتَهٌ,True
42115,awn3-15320120-u,العتق|اليمين,False
42116,awn3-15320121-u,العتق,True
42117,awn3-15320122-u,عُجْمَةٌ,False
42120,awn3-15320123-u,العجارِدة,True
42126,awn3-15320124-u,العَدْل التحقيقي,True
42127,awn3-15320125-u,العَدْل التقديري,True
42128,awn3-15320126-u,العدواة,True
42129,awn3-15320127-u,العدّ,True
42131,awn3-15320128-u,العدّة,False
42134,awn3-15320129-u,العرض اللازم,True
42135,awn3-15320130-u,العرض المفارق,True
42136,awn3-15320131-u,العرض العامّ,True
42137,awn3-15320132-u,عَرُوضٌ,True
42138,awn3-15320133-u,عَرْضٌ2,False
42141,awn3-15320134-u,عُرْفيٌّ,False
42142,awn3-15320135-u,العُرْفيّة العامّة,True
42143,awn3-15320136-u,العُرْفيّة الخاصّة,True
42146,awn3-15320137-u,عَزِيمَةٌ,False
42149,awn3-15320138-u,العَصَبة بنفسه,False
42150,awn3-15320139-u,العَصَبة بغيره,True
42151,awn3-15320140-u,العَصَبة مع غيره,True
42153,awn3-15320141-u,عِصْمَةٌ,False
42154,awn3-15320142-u,العِصمة المؤثّمة,False
42155,awn3-15320143-u,العِصمة المُقوّمة,False
42157,awn3-15320144-u,عَضْبٌ,True
42158,awn3-15320145-u,عَطْفٌ,True
42159,awn3-15320146-u,عطف البيان,True
42160,awn3-15320147-u,عطف البيان,True
42162,awn3-15320148-u,عِفَّةٌ,False
42165,awn3-15320149-u,العقل الهيولاني,False
42167,awn3-15320150-u,العقل بالمَلَكة,False
42168,awn3-15320151-u,العقل بالفعل,True
42169,awn3-15320152-u,العقل المستفاد,True
42170,awn3-15320153-u,العقائد,True
42172,awn3-15320154-u,العقر,True
42178,awn3-15320155-u,العَكْس المستوى,True
42179,awn3-15320156-u,عكس النقيض,True
42180,awn3-15320157-u,عكس النقيض,True
42184,awn3-15320158-u,عِلّة الشيء,False
42185,awn3-15320159-u,العِلّة التامّة,False
42187,awn3-15320160-u,العِلّة المُعدّة,False
42189,awn3-15320161-u,العِلم العقليّ,True
42190,awn3-15320162-u,العِلم الانفعاليّ,True
42191,awn3-15320163-u,العِلم الإلهيّ,True
42192,awn3-15320164-u,العِلم الإلهيّ,True
42193,awn3-15320165-u,العِلم الإنطباعيّ,True
42194,awn3-15320166-u,العِلم الحضوريّ,True
42195,awn3-15320167-u,عِلم المعاني,True
42196,awn3-15320168-u,عِلم البيان,True
42197,awn3-15320169-u,عِلم البديع,True
42198,awn3-15320170-u,عِلم اليقين,True
42199,awn3-15320171-u,عِلم الكلام,True
42200,awn3-15320172-u,العِلم الطبيعي,True
42201,awn3-15320173-u,العِلم الاستدلالي,True
42202,awn3-15320174-u,العِلم الاكتسابي,True
42204,awn3-15320175-u,علم الجنس,True
42206,awn3-15320176-u,العَلِيّ لنفسه,True
42207,awn3-15320177-u,عُمْرِيٌّ,False
42209,awn3-15320178-u,العَمْرِيّة,True
42210,awn3-15320179-u,عُمُومٌ,True
42211,awn3-15320180-u,عُمُومٌ,True
42214,awn3-15320181-u,العُنصر الخفيف,True
42215,awn3-15320182-u,العُنصر الثقيل,True
42216,awn3-15320183-u,عِنَادِيَّةٌ,True
42217,awn3-15320184-u,عِنْدِيَّةٌ,True
42218,awn3-15320185-u,عِنِّينٌ,False
42220,awn3-15320186-u,عِنَادِيَّةٌ,True
42221,awn3-15320187-u,عَودْ الشيء على موضوعه بالنقض,True
42223,awn3-15320188-u,العَوارض الغريبة,False
42224,awn3-15320189-u,العَوارض المُكتسَبة,False
42225,awn3-15320190-u,العَوارض السماويّة,False
42226,awn3-15320191-u,عَوْلٌ,False
42227,awn3-15320192-u,عَوْلٌ,True
42230,awn3-15320193-u,العَهد الذّهني,False
42231,awn3-15320194-u,العَهد الخارجي,False
42232,awn3-15320195-u,العِينَة,True
42233,awn3-15320196-u,عين اليقين,False
42234,awn3-15320197-u,العين الثابتة,False
42235,awn3-15320198-u,عِيال الرجل,True
42236,awn3-15320199-u,العَيب اليَسير,False
42237,awn3-15320200-u,العَيب الفاحِش,False
42241,awn3-15320201-u,غِبْطَةٌ,True
42244,awn3-15320202-u,غُرُورٌ,False
42245,awn3-15320203-u,غَرَرٌ,False
42246,awn3-15320204-u,الغرّة من العبيد,False
42247,awn3-15320205-u,الغريب من الحديث,True
42248,awn3-15320206-u,الغُرابيّة,True
42249,awn3-15320207-u,غَشَاوَةٌ|غُشَاوَةٌ|غِشَاوَةٌ,True
42256,awn3-15320208-u,غَنِيمَةٌ,False
42257,awn3-15320209-u,غَوْلٌ,False
42258,awn3-15320210-u,غَوْثٌ,False
42259,awn3-15320211-u,غير المنصرف,False
42260,awn3-15320212-u,غَيْبَةٌ,True
42261,awn3-15320213-u,غِيْبَةٌ,True
42262,awn3-15320214-u,غِيْبَةٌ,True
42263,awn3-15320215-u,غَيْبُ الهُوِيّة وغَيْبُ المُطْلَق,True
42264,awn3-15320216-u,الغَيب المكنون والغيب المَصون,True
42265,awn3-15320217-u,الغين دون الدين,True
42266,awn3-15320218-u,غَيْرَةٌ,True
42268,awn3-15320219-u,فاسِدٌ,False
42269,awn3-15320220-u,فَاسِقٌ,False
42270,awn3-15320221-u,فاسِدٌ,False
42274,awn3-15320222-u,الفاصلة الصغرى,True
42278,awn3-15320223-u,فِتْنَةٌ,True
42279,awn3-15320224-u,الفتوح,True
42281,awn3-15320225-u,فَحْشَاءُ,False
42282,awn3-15320226-u,الفخر,True
42283,awn3-15320227-u,فِدَاءٌ,True
42284,awn3-15320228-u,الفدية والفِداء,False
42286,awn3-15320229-u,فَرِيضَةٌ,True
42287,awn3-15320230-u,فَرِيضَةٌ,True
42288,awn3-15320231-u,فِرَاسَةٌ,True
42289,awn3-15320232-u,فِرَاسَةٌ,False
42290,awn3-15320233-u,الفرائض,True
42295,awn3-15320234-u,الفرق الأوّل,True
42296,awn3-15320235-u,الفرق الثاني,True
42297,awn3-15320236-u,فوق الوصف,False
42298,awn3-15320237-u,فرق الجمع,True
42299,awn3-15320238-u,فُرْقَانٌ,True
42301,awn3-15320239-u,فساد الوضع,True
42303,awn3-15320240-u,الفَصْل المُقوِّم,True
42304,awn3-15320241-u,فَصَاحَةٌ,False
42307,awn3-15320242-u,الفضيح,True
42308,awn3-15320243-u,فِطْرَةٌ,False
42311,awn3-15320244-u,الفِعل العِلاج,True
42312,awn3-15320245-u,الفِعل الغير العِلاج,True
42313,awn3-15320246-u,فِقْهٌ,True
42314,awn3-15320247-u,فِقْهٌ,False
42320,awn3-15320248-u,فَنَاءٌ,True
42321,awn3-15320249-u,فِناء المصر,True
42322,awn3-15320250-u,فَوْرٌ,False
42324,awn3-15320251-u,الفهوانيّة|الفَهْوانِيّة,True
42325,awn3-15320252-u,الفيض الأقدس,True
42326,awn3-15320253-u,الفيض المُقَدَّس,True
42331,awn3-15320254-u,قَائِفٌ,False
42332,awn3-15320255-u,قَافِيَةٌ,True
42333,awn3-15320256-u,قانِتٌ,False
42335,awn3-15320257-u,القَبْض والبَسط,True
42336,awn3-15320258-u,القَبْض في العَوض,True
42338,awn3-15320259-u,قَتَّاتٌ,False
42340,awn3-15320260-u,القتل العَمْد,True
42341,awn3-15320261-u,القتل بالسَّبَب,True
42342,awn3-15320262-u,قَدِيمٌ,False
42343,awn3-15320263-u,القدم الذاتيّ,False
42344,awn3-15320264-u,القدم الزمانيّ,False
42350,awn3-15320265-u,القَدَم,False
42351,awn3-15320266-u,قَدَرِيَّةٌ,True
42356,awn3-15320267-u,قَرِينَةٌ,True
42358,awn3-15320268-u,قَرِينَةٌ,True
42361,awn3-15320269-u,قسمة الدين قبل قبض الدين,True
42362,awn3-15320270-u,قِسمُ الشيء,True
42363,awn3-15320271-u,قسيم الشيء,False
42366,awn3-15320272-u,القسمة الأوليّة,True
42367,awn3-15320273-u,القسمة الثانية,True
42370,awn3-15320274-u,القَصْر الحقيقي,True
42371,awn3-15320275-u,قَصْمٌ,True
42372,awn3-15320276-u,قِصَاصٌ,True
42374,awn3-15320277-u,القضيّة البَسيطة,True
42375,awn3-15320278-u,القضيّة البَسيطة,True
42376,awn3-15320279-u,القضيّة المركّبة,True
42377,awn3-15320280-u,القضيّة الحقيقيّة,True
42378,awn3-15320281-u,القضيّة الطبيعيّة,True
42379,awn3-15320282-u,القضايا التي قياساتها معها,True
42380,awn3-15320283-u,قَضَاءٌ,True
42381,awn3-15320284-u,قَضَاءٌ,True
42383,awn3-15320285-u,القضاء على الغير,True
42384,awn3-15320286-u,القضاء في الخصومة,True
42385,awn3-15320287-u,القضاء يُشبِه الأداء,True
42392,awn3-15320288-u,القلم,True
42395,awn3-15320289-u,القِنّ,False
42400,awn3-15320290-u,القوّة الباعثة,True
42401,awn3-15320291-u,القوّة الفاعليّة,True
42402,awn3-15320292-u,القوّة العاقلة,True
42403,awn3-15320293-u,القوّة الفكريّة,True
42404,awn3-15320294-u,القوّة الحافظة,True
42406,awn3-15320295-u,القَوْل بموجب العِلّة,True
42407,awn3-15320296-u,القوامع,False
42408,awn3-15320297-u,قَهْقَهَةٌ,True
42410,awn3-15320298-u,القياس الاستثنائيّ,True
42411,awn3-15320299-u,القياس الاقتراني,True
42414,awn3-15320300-u,القيام بالله,True
42415,awn3-15320301-u,القيام لله,True
42417,awn3-15320302-u,الكامليّة,True
42418,awn3-15320303-u,كَبِيْرَةٌ,False
42422,awn3-15320304-u,كذب الخَبَر,False
42424,awn3-15320305-u,كَرَمٌ,False
42425,awn3-15320306-u,كَرِيمٌ,False
42426,awn3-15320307-u,كَرَامَةٌ,False
42428,awn3-15320308-u,الكستيج,True
42429,awn3-15320309-u,الكسف,True
42433,awn3-15320310-u,الكَعْبِيّة,True
42436,awn3-15320311-u,الكفّ,True
42438,awn3-15320312-u,كُفْرَانٌ,True
42444,awn3-15320313-u,كلمة الحَضرة,False
42445,awn3-15320314-u,الكلمات القوليّة والوجوديّة,True
42446,awn3-15320315-u,الكلمات الإلهيّة,True
42449,awn3-15320316-u,الكلّيّ الحقيقيّ,False
42450,awn3-15320317-u,الكلّيّ الإضافيّ,False
42452,awn3-15320318-u,الكَمّ,False
42455,awn3-15320319-u,كَنْزٌ,True
42456,awn3-15320320-u,الكنز المخفي,True
42459,awn3-15320321-u,الكواكب,True
42462,awn3-15320322-u,كيمياء العوامّ,True
42463,awn3-15320323-u,كيمياء الخواصّ,True
42464,awn3-15320324-u,كَيْدٌ,True
42466,awn3-15320325-u,اللازم البيّن,False
42467,awn3-15320326-u,اللازم الغير البيّن,False
42468,awn3-15320327-u,لازم الماهيّة,False
42469,awn3-15320328-u,لازم الوجود,False
42470,awn3-15320329-u,اللازم من الفعل,False
42471,awn3-15320330-u,لَاأَدْرِيَّةٌ,True
42472,awn3-15320331-u,لام الامر,True
42473,awn3-15320332-u,لا الناهية,True
42474,awn3-15320333-u,اللُبّ,False
42475,awn3-15320334-u,اللحن في القرآن والآذان,True
42476,awn3-15320335-u,لَذَّةٌ,False
42477,awn3-15320336-u,اللزوميّة,False
42478,awn3-15320337-u,اللزوم الذهني,True
42479,awn3-15320338-u,اللزوم الخارجي,True
42480,awn3-15320339-u,لزوم الوقف,True
42481,awn3-15320340-u,اللسن,True
42482,awn3-15320341-u,لسان الحقّ,False
42483,awn3-15320342-u,لَطيفَةٌ,True
42484,awn3-15320343-u,اللطيفة الانسانيّة,False
42486,awn3-15320344-u,اللعن من الله,True
42487,awn3-15320345-u,لِعانٌ,True
42489,awn3-15320346-u,لُغْزٌ,True
42490,awn3-15320347-u,اللغو من اليمين,False
42491,awn3-15320348-u,لَغْوٌ,True
42493,awn3-15320349-u,اللفيف المقرون,True
42494,awn3-15320350-u,اللفيف المفروق,True
42497,awn3-15320351-u,لَقِيطٌ,False
42498,awn3-15320352-u,لَقِيطٌ,False
42502,awn3-15320353-u,اللوامع,True
42503,awn3-15320354-u,لَهْوٌ,True
42504,awn3-15320355-u,ليلة القدر,False
42505,awn3-15320356-u,الماء المطلق,True
42506,awn3-15320357-u,الماء المستعمل,True
42510,awn3-15320358-u,الماهيّة النوعيّة,False
42511,awn3-15320359-u,الماهيّة الجنسيّة,False
42512,awn3-15320360-u,الماهيّة الإعتباريّة,False
